,xgb_importance,boruta_score,shap_mean_abs,avg_norm_rank,xgb_importance_norm,boruta_score_norm,shap_mean_abs_norm
expectativa_fin_corto_mean_lag1,0.00016364994391864228,0.0,22.676356506347656,0.001345570039316139,0.0029975440246070716,0.0,0.0010391660933413462
sector_Tecnología_sum_true,3.3106862327159094e-07,0.0,87.78582153320312,0.0013429782589869429,6.064119239270929e-06,0.0,0.004022870657721557
fx_usdars_prop_no_cero,5.668994617735735e-07,0.0,87.63730163574219,0.0013421494585190907,1.0383786596573118e-05,0.0,0.004016064588960699
emp_binance_mean_lag2,0.00014907191492332105,0.0,27.14501953125,0.0013248226802902504,0.0027305211179130236,0.0,0.0012439469229577273
menciona_deuda_sum_true_lag3,0.00021555663552135228,0.0,0.0,0.0013161029151602997,0.003948308745480899,0.0,0.0
caracter_prospectivo_prop_true,6.576549349119886e-05,0.0,59.42124633789062,0.0013092166985077952,0.0012046136852810843,0.0,0.0027230364102423014
diario_La Nación_prop_true_lag1,0.00014973552164292413,0.0,25.856363105773926,0.0013091897537583312,0.002742676272442281,0.0,0.0011848929888327129
menciona_deuda_sum_true_lag2,2.3634624085389078e-05,0.0,75.9571044921875,0.0013045729940366927,0.00043291078814064883,0.0,0.0034808081939694292
cant_tickers_mean_lag3,3.0174128340831887e-06,0.0,83.8852310180664,0.001299797221433682,5.526936089312283e-05,0.0,0.003844122303407923
impacto_fmi_mean_lag2,7.714570103232177e-05,0.0,52.805992937088014,0.001277649570134992,0.0014130627216623018,0.0,0.002419885988742674
impacto_brasil_prop_no_cero_lag2,1.716128463158384e-06,0.0,82.72733154296876,0.0012741648077416068,3.143398950845916e-05,0.0,0.003791060433716361
act_administracion_de_donald_trump_std,0.0001574362606108437,0.0,20.471507263183593,0.0012739519782022984,0.0028837292024073645,0.0,0.0009381267321995306
impacto_sector_agroexportador_std_lag1,0.00020010436419397591,0.0,2.955948829650879,0.001266910581062777,0.003665272512929476,0.0,0.00013545923025885486
impacto_sector_bancario_mean,8.181790217349771e-05,0.0,49.96666564941406,0.001262804523499081,0.0014986425164189494,0.0,0.002289771054078294
tasa_bcra_mean_lag1,8.970194897983674e-09,0.0,82.21125583648681,0.001255858355935148,1.6430530602185423e-07,0.0,0.0037674107624994222
valencia_general_std,0.0,0.0,81.3255844116211,0.0012422746693319035,0.0,0.0,0.0037268240079957105
act_javier_milei_prop_no_cero_lag3,5.597863573267858e-05,0.0,58.91140975952148,0.0012416741261543184,0.001025349725323259,0.0,0.0026996726531396966
expectativa_fin_corto_prop_no_cero,2.3494793650513658e-05,0.0,71.5694679260254,0.0012366966740140033,0.00043034954140580485,0.0,0.003279740480636205
emp_lemon_prop_no_cero_lag2,0.0,0.0,80.7830322265625,0.0012339870087984411,0.0,0.0,0.003701961026395323
menciona_reservas_sum_true_lag2,2.27933833230054e-07,0.0,80.51529061794281,0.001231288842071323,4.175019455822138e-06,0.0,0.0036896915067581464
sector_Agropecuario_prop_true_lag1,8.874379204826255e-08,0.0,80.297021484375,0.0012271048713657616,1.6255026870494327e-06,0.0,0.003679689111410235
menciona_sector_agroexportador_sum_true_lag3,0.00020026504716952331,0.0,0.0,0.0012227385705248508,0.003668215711574552,0.0,0.0
impacto_sector_energia_prop_no_cero_lag1,1.5164745855145157e-05,0.0,73.04435510635376,0.00120836610164594,0.00027776968469585256,0.0,0.0033473286202419673
impacto_bolsa_extranjera_mean_lag2,3.236336449496946e-07,0.0,78.43518614768982,0.0012000988767882062,5.927934195095397e-06,0.0,0.003594368696169523
shock_negativo_prop_true_lag1,0.00019493443639930774,0.0,0.0,0.0011901919854601071,0.0035705759563803216,0.0,0.0
impacto_sector_agroexportador_prop_no_cero_lag3,1.7444454020740936e-05,0.0,70.5662628173828,0.0011844314280570203,0.0003195266534182301,0.0,0.0032337676307528304
tipo_actor_principal_provincia_sum_true_lag3,0.0,0.0,77.46419677734374,0.0011832907212762074,0.0,0.0,0.003549872163828622
impacto_prestamos_internacionales_std_lag2,0.00011978829279541969,0.0,28.960687255859376,0.0011737634665448964,0.002194138737165121,0.0,0.0013271516624695683
impacto_bolsa_extranjera_prop_no_cero_lag3,0.0001920629929641038,0.0,0.0,0.001172660096141787,0.0035179802884253613,0.0,0.0
palabras_noticia_mean_lag2,1.152995635704812e-05,0.0,71.91080932617187,0.0011688582461567571,0.0002111919561624293,0.0,0.003295382782307842
act_administracion_de_donald_trump_std_lag1,7.166438022352395e-05,0.0,47.82707662582398,0.001168128248711337,0.001312662440159397,0.0,0.002191722305974614
impacto_commodities_prop_no_cero_lag3,2.6508959490456618e-05,0.0,63.80717163085937,0.0011365283768530296,0.00048555942774213944,0.0,0.0029240257028169494
sector_Justicia_prop_true_lag3,0.00018548957305029035,0.0,0.0,0.0011325254137172895,0.0033975762411518687,0.0,0.0
tipo_actor_principal_empresa_extranjera_prop_true,8.737037887840415e-07,0.0,73.55657424926758,0.001128935007382614,1.600346146557904e-05,0.0,0.003370801560682263
gobernanza_mean_lag1,2.4859959363632277e-06,0.0,72.875777053833,0.001128379622833388,4.553550148448398e-05,0.0,0.0033396033670156804
valencia_general_prop_no_cero_lag2,0.00018425543094053866,0.0,0.0,0.0011249902338123063,0.003374970701436919,0.0,0.0
caracter_desconocido_prop_true_lag1,0.00017166999098670033,0.0,4.957437515258789,0.0011238750182194044,0.0031444456586087093,0.0,0.00022717939604950424
ticker_SOL_prop_true_lag3,0.00012053729296894744,0.0,24.63933410644531,0.0011123264926911026,0.0022078580268931024,0.0,0.0011291214511802057
merval_mean_lag1,6.84849399021914e-05,0.0,45.258731079101565,0.0011094835422087715,0.0012544252534632423,0.0,0.002074025373163072
spread_usd_mean_lag2,6.749541626049904e-07,0.0,72.08178405761718,0.0011051936230336617,1.236300342397969e-05,0.0,0.0033032178656770056
tipo_actor_principal_poder_judicial_prop_true_lag1,1.0546640737629787e-05,0.0,67.87960052490234,0.0011012764914039967,0.00019318075622730695,0.0,0.003110648717984683
expectativa_fin_corto_std_lag2,6.8681652354740665e-06,0.0,68.91470355987549,0.0010946287203558154,0.00012580283969937896,0.0,0.003158083321368067
menciona_reservas_prop_true_lag1,3.6365193182064103e-06,0.0,70.03626098632813,0.001092029731547356,6.660941331013836e-05,0.0,0.003209479781331929
valencia_general_prop_no_cero_lag3,0.00017393806483596564,0.0,1.5934399604797362,0.00108633681996724,0.0031859895238336962,0.0,7.302093606802331e-05
emp_bitso_prop_no_cero_lag3,6.92219677134176e-07,0.0,70.73681468963623,0.0010847541962219819,1.2679252477718787e-05,0.0,0.0032415833361882267
horizonte_dias_std_lag3,1.2367333602014696e-05,0.0,66.04742031097412,0.0010844057696721636,0.00022653003142776126,0.0,0.0030266872775887295
impacto_eeuu_prop_no_cero_lag3,1.4243770247501785e-06,0.0,70.27769165039062,0.0010822112039332757,2.6090035456719266e-05,0.0,0.0032205435763431075
cant_empresas_prop_no_cero_lag2,1.0162504997079936e-06,0.0,70.28650486469269,0.0010798539707194924,1.8614461697695888e-05,0.0,0.003220947450460781
tipo_actor_principal_sindicato_sum_true_lag3,0.00016832116525620223,0.0,3.368613052368164,0.0010791586140467622,0.003083105872492464,0.0,0.00015436996964782263
sector_Minería_prop_true_lag2,8.58748049781255e-08,0.0,70.5073486328125,0.0010775469276510469,1.5729520118531143e-06,0.0,0.0032310678309412874
menciona_deuda_sum_true,8.55351655282277e-06,0.0,66.60296325683593,0.0010696062212281283,0.00015667309024583681,0.0,0.0030521455734385484
caracter_vigente_sum_true_lag3,6.331612384702368e-06,0.0,67.4680389404297,0.0010692544713695616,0.0001159749060429142,0.0,0.0030917885080657707
shock_mixto_prop_true_lag1,1.3267197263977516e-05,0.0,64.50839385986328,0.0010663908505629581,0.00024301265817536758,0.0,0.002956159893513507
caracter_retroactivo_sum_true_lag1,0.0001715043287004947,0.0,0.8615865707397461,0.0010602980991802863,0.0031414112549039007,0.0,3.948304263695822e-05
expectativa_fin_largo_std,9.966704528778792e-05,0.0,29.349810791015624,0.0010568551359298574,0.0018255817808356613,0.0,0.0013449836269539112
cant_empresas_prop_no_cero,2.7110989121936768e-05,0.0,58.30486698150635,0.0010561546423880437,0.0004965866867882951,0.0,0.002671877240375836
tipo_actor_principal_desconocido_prop_true_lag2,0.00016659215298382436,0.0,2.4883366584777833,0.0010551554468185922,0.0030514358927696775,0.0,0.00011403044768609947
sector_Infraestructura_sum_true_lag3,3.506183566059917e-05,0.0,54.68723840713501,0.001049438893482611,0.0006422207882236355,0.0,0.0025060958922241976
tipo_evento_electoral_prop_true_lag1,8.115140957443145e-07,0.0,68.24913330078125,0.0010474824206293156,1.4864345017998358e-05,0.0,0.0031275829168699483
tipo_actor_principal_gobierno_nacional_sum_true,9.846349712461233e-05,0.0,28.94855651855469,0.0010433774613638808,0.0018035366244581721,0.0,0.0013265957596334697
bonos_soberanos_prop_no_cero_lag2,1.5710357764930905e-05,0.0,61.99868316650391,0.0010429711704180728,0.0002877635513649777,0.0,0.0028411499598892404
tipo_evento_corporativo_prop_true_lag3,2.880913143599173e-06,0.0,67.08611345291138,0.0010423518412892494,5.276912275204232e-05,0.0,0.0030742864011157056
diario_Clarín_sum_true,3.7398373287089726e-10,0.0,67.72612915039062,0.001034540864386256,6.850186910694702e-09,0.0,0.0031036157429718573
menciona_embi_prop_true_lag3,1.7147029211628251e-06,0.0,66.98776760101319,0.0010337291616432083,3.140787813445992e-05,0.0,0.003069779606795165
sector_Comercio / Consumo_sum_true_lag1,1.8317976355319843e-06,0.0,66.58133239746094,0.0010282356657968094,3.35526791222613e-05,0.0,0.003051154318268167
volatilidad_merval_mean_lag2,0.00012843831500504167,0.0,15.414410400390626,0.0010196532840904555,0.002352579502656988,0.0,0.0007063803496143785
actividad_economica_std_lag1,3.596012376760882e-05,0.0,52.21119155883789,0.0010171010642942308,0.0006586745558392297,0.0,0.0023926286370434626
act_gobierno_nacional_prop_no_cero,0.0001411226343321914,0.0,10.082225036621093,0.0010156478228454016,0.0025849156996324545,0.0,0.00046202776890375046
tipo_evento_fiscal_sum_true_lag2,0.00016413662688137266,0.0,0.0,0.0010021528337584148,0.0030064585012752445,0.0,0.0
impacto_mercosur_prop_no_cero_lag2,0.00016374331159454413,0.0,0.0,0.000999751407356856,0.0029992542220705683,0.0,0.0
caracter_desconocido_sum_true_lag2,6.872188935176382e-05,0.0,37.274056577682494,0.000988961769314722,0.001258765410200802,0.0,0.0017081198977433642
sector_Energía_sum_true,7.427131640724838e-05,0.0,34.417669677734374,0.0009792121234202887,0.001360413180507588,0.0,0.0015772231897532778
gobernanza_mean_lag3,1.4422280047554637e-06,0.0,63.0718994140625,0.0009722493822259159,2.641700836710917e-05,0.0,0.0028903311383106384
sector_Turismo_sum_true_lag2,1.3700701906316225e-09,0.0,63.36990203857422,0.0009680041645808708,2.509530779467782e-08,0.0,0.002903987398434818
cant_empresas_prop_no_cero_lag3,8.684149083819648e-05,0.0,28.53678493499756,0.0009661281780133693,0.0015906586077378553,0.0,0.0013077259263022524
volatilidad_merval_mean_lag1,3.15380693791667e-06,0.0,61.59399592876434,0.0009601241462066533,5.776766502417065e-05,0.0,0.0028226047735957892
tipo_evento_fiscal_prop_true_lag2,0.00015218403423205017,0.0,1.9092168807983398,0.0009583389731234693,0.0027875251987844662,0.0,8.749172058594132e-05
expectativa_macro_corto_std_lag2,3.5056929164056784e-07,0.0,62.57131080627441,0.0009579374958746406,6.421309168858261e-06,0.0,0.002867391178455063
sector_Turismo_prop_true_lag1,7.930576994112926e-05,0.0,30.488409423828124,0.0009499297660951566,0.0014526282815109162,0.0,0.0013971610167745536
act_desconocido_std,3.383605688895841e-05,0.0,48.51231079101562,0.0009476307554111945,0.0006197684381375968,0.0,0.0022231238280959868
spread_bonos_std_lag1,0.0001548875356093049,0.0,0.0,0.00094568156830045,0.00283704470490135,0.0,0.0
palabras_titulo_mean_lag2,2.060985194534126e-05,0.0,53.5014404296875,0.0009430873916019177,0.00037750662827912247,0.0,0.0024517555465266307
score_fuente_mean,6.339788410785197e-05,0.0,36.39672899246216,0.0009430540516491507,0.001161246647140311,0.0,0.001667915507807141
categoria_fuente_periodistica_sum_true_lag2,5.575645773205906e-05,0.0,39.33041534423828,0.0009412115575638163,0.0010212801343279373,0.0,0.0018023545383635113
caracter_desconocido_prop_true_lag3,1.9590387009493782e-06,0.0,60.461714553833005,0.0009355334023668091,3.58833288383172e-05,0.0,0.00277071687826211
gobernanza_prop_no_cero_lag3,1.5971709603945784e-05,0.0,54.75718040466309,0.0009339505780631575,0.00029255068189860375,0.0,0.0025093010522908685
act_fondo_monetario_internacional_directorio_std,0.0,0.0,60.659819793701175,0.0009265984145228583,0.0,0.0,0.002779795243568575
impacto_prestamos_internacionales_mean_lag3,7.798418977245091e-09,0.0,60.146739864349364,0.0009188085662893668,1.428421155967198e-07,0.0,0.0027562828567525037
volatilidad_merval_mean_lag3,3.06858970589019e-07,0.0,59.958370208740234,0.0009177571032762985,5.6206757647498884e-06,0.0,0.0027476506340641457
act_gobierno_nacional_prop_no_cero_lag3,6.424708044505678e-06,0.0,57.219840621948244,0.0009132783243751765,0.00011768012104072071,0.0,0.0026221548520848088
shock_negativo_sum_true_lag3,5.4756086319684984e-05,0.0,37.62688674926758,0.0009090817367696669,0.0010029565267681301,0.0,0.0017242886835408706
diario_Clarín_prop_true,7.433855200034145e-06,0.0,56.46143538951874,0.0009078548889361674,0.00013616447217198308,0.0,0.0025874001946365193
horizonte_dias_mean_lag2,4.7557543539065995e-05,0.0,40.36075048446655,0.0009068909581683536,0.0008711022261724013,0.0,0.0018495706483326593
tipo_evento_monetario_prop_true,0.0001479047121847543,0.0,0.0,0.0009030472311905152,0.0027091416935715457,0.0,0.0
impacto_bolsa_extranjera_mean_lag1,0.00014788766623503592,0.0,0.0,0.000902943155414505,0.002708829466243515,0.0,0.0
act_gobierno_nacional_std_lag3,8.045600754837955e-05,0.0,26.790286254882812,0.0009004626281305774,0.0014736969588592295,0.0,0.0012276909255325024
menciona_deuda_prop_true_lag3,0.0001456731464713812,0.0,0.0,0.000889422180244444,0.002668266540733332,0.0,0.0
tipo_evento_judicial_prop_true_lag2,5.0703416309261226e-05,0.0,37.672845458984376,0.0008850397829045731,0.0009287245625977706,0.0,0.001726394786115949
merval_maximo_diff10,4.2452301369033664e-05,0.0,40.659288549423216,0.0008802806496992936,0.0007775905035618494,0.0,0.0018632514455360313
menciona_commodities_prop_true_lag2,4.9772957572713496e-05,0.0,37.69995594024658,0.0008797728940467736,0.000911681531851187,0.0,0.0017276371502891338
menciona_fmi_prop_true_lag2,0.00014392508844025543,0.0,0.0,0.0008787492345238467,0.00263624770357154,0.0,0.0
tipo_actor_principal_organismo_internacional_sum_true,0.00014132306678220629,0.0,0.6834435105323792,0.0008733021484197083,0.0025885869816292153,0.0,3.131946362990997e-05
spread_bonos_mean,0.00012101799529773416,0.0,8.040992927551269,0.0008617164265115794,0.0022166629574587107,0.0,0.00036848632207602764
caracter_prospectivo_prop_true_lag1,8.714065950243821e-06,0.0,52.7346923828125,0.0008587441378860421,0.00015961384216649124,0.0,0.002416618571491635
impacto_bolsa_extranjera_mean,1.8894466968788493e-07,0.0,55.18799557685852,0.0008441681463883707,3.460862570694459e-06,0.0,0.0025290435765944175
confianza_mean_lag1,8.668040045094472e-05,0.0,20.36547455787659,0.0008403252089856894,0.0015877079466122504,0.0,0.0009332676803448179
tipo_evento_corporativo_prop_true_lag2,1.4314928016290195e-07,0.0,54.07645034790039,0.0008269093242314254,2.6220373750475183e-06,0.0,0.0024781059353192287
cant_empresas_mean,7.490740556725939e-08,0.0,53.8158260345459,0.0008225115456538609,1.3720643012782511e-06,0.0,0.0024661625726603046
emae_desestacionalizado_std20,1.4748241738971045e-09,0.0,53.259450387954715,0.0008135643771852165,2.7014066023811956e-08,0.0,0.002440666117489626
fx_usdars_std_lag2,3.538396049407311e-06,0.0,51.74239501953125,0.0008119858960767972,6.481210858139443e-05,0.0,0.002371145579648997
caracter_prospectivo_sum_true,4.029661511140148e-08,0.0,53.07752685546875,0.0008110224666277219,7.381052198778822e-07,0.0,0.0024323292946632877
emp_la nacion_prop_no_cero_lag3,7.312937221779086e-05,0.0,23.113616943359375,0.0007995667967485191,0.0013394964120713893,0.0,0.0010592039781741678
act_luis_caputo_prop_no_cero_lag1,1.5367164962754033e-08,0.0,52.29177398681641,0.0007988676275136608,2.814773559113156e-07,0.0,0.002396321405185071
spread_bonos_mean_lag2,6.119491445133462e-07,0.0,51.69112911224365,0.000793335074136656,1.1208952826841941e-05,0.0,0.0023687962695831256
ticker_SOL_sum_true_lag1,1.7523049667778067e-05,0.0,44.80890045166016,0.0007914592405482055,0.00032096627451735736,0.0,0.002053411447127259
valencia_general_prop_no_cero,2.0548282754795368e-05,0.0,41.976004123687744,0.0007666566983002499,0.00037637887745439573,0.0,0.0019235912174463538
menciona_eeuu_prop_true_lag2,2.3725687579023713e-07,0.0,49.69514410495758,0.000760558034336092,4.345787803480892e-06,0.0,0.002277328315204795
sector_Empleo / Laboral_prop_true_lag3,4.684925213496172e-05,0.0,30.13758544921875,0.0007464042526396852,0.0008581285910142443,0.0,0.0013810841669048115
sector_Tecnología_prop_true_lag2,3.826216349125389e-05,0.0,33.04386444091797,0.0007383692652905005,0.0007008405673439506,0.0,0.0015142672285275507
cant_tickers_prop_no_cero,1.8666792733768033e-08,0.0,48.312568283081056,0.0007381041164601646,3.419159926232702e-07,0.0,0.0022139704333878703
act_desconocido_prop_no_cero_lag2,1.1265848048402916e-05,0.0,43.286755776405336,0.0007300040075881526,0.00020635433591355168,0.0,0.0019836576868509062
menciona_confianza_consumidor_sum_true,2.3544920259155334e-05,0.0,37.678076171875,0.0007193007297723389,0.00043126770069513754,0.0,0.0017266344886218792
impacto_bolsa_extranjera_std_lag1,4.194720314143474e-05,0.0,30.20525245666504,0.0007175079304753224,0.00076833871808778,0.0,0.0013841850733381873
fx_usdars_std_lag3,0.00011657362265395931,0.0,0.0,0.0007117520842473674,0.0021352562527421023,0.0,0.0
ticker_AL30_prop_true_lag1,6.696546392959135e-08,0.0,46.5366024017334,0.0007112705542563861,1.2265933091732667e-06,0.0,0.0021325850694599853
bonos_soberanos_prop_no_cero,5.463775011376182e-05,0.0,24.626869773864748,0.0007097797488794649,0.0010007889856222805,0.0,0.0011285502610161144
expectativa_fin_corto_std_lag1,3.069852014614405e-06,0.0,44.72653427124023,0.0007019556053015391,5.62298791095836e-05,0.0,0.002049636936795034
diario_Pagina 12_prop_true_lag3,2.505711977018876e-07,0.0,45.71104774475098,0.0006997809626508185,4.589663634613495e-06,0.0,0.002094753224317842
palabras_noticia_mean,1.43091419886332e-06,0.0,45.1550190448761,0.0006984941479715495,2.6209775596748924e-05,0.0,0.0020692726683178998
ticker_LINK_prop_true_lag1,0.0001142012537457049,0.0,0.0,0.0006972673451047396,0.002091802035314219,0.0,0.0
sector_Agropecuario_prop_true_lag2,1.1791906755886928e-05,0.0,40.70850524902344,0.0006938322996885856,0.000215990050399315,0.0,0.0018655068486664417
tipo_evento_judicial_sum_true_lag2,0.0,0.0,45.4144775390625,0.0006937208687264993,0.0,0.0,0.0020811626061794978
ticker_BNB_prop_true_lag2,7.803619519108907e-06,0.0,42.21655721664429,0.0006925173899377364,0.00014293737290518762,0.0,0.0019346147969080216
impacto_fmi_mean_lag1,5.341088638033398e-07,0.0,45.023919677734376,0.0006910160266427489,9.783167625033282e-06,0.0,0.0020632649123032134
impacto_commodities_std_lag1,0.0,0.0,45.13425903320312,0.0006894404401968348,0.0,0.0,0.0020683213205905044
impacto_sector_agroexportador_mean_lag3,1.4803418753150943e-05,0.0,39.024746894836426,0.0006864994370585608,0.0002711513268182,0.0,0.0017883469843574821
emp_lemon_mean_lag2,1.1206604722369118e-06,0.0,44.22522888183594,0.0006823970161580474,2.0526918749432127e-05,0.0,0.0020266641297247098
emp_ypf_mean_lag1,2.2654435909430505e-07,0.0,44.365085220336915,0.0006790742503997564,4.149568729758761e-06,0.0,0.0020330731824695102
cant_empresas_std_lag2,2.98672809124767e-06,0.0,43.1837000131607,0.000677880790240031,5.470731445833187e-05,0.0,0.001978935056261761
shock_desconocido_prop_true_lag2,2.7940963627770542e-05,0.0,33.00938614606857,0.0006748254648862376,0.0005117891675283745,0.0,0.001512687227130338
menciona_reservas_sum_true,7.07001774571836e-05,0.0,15.769426441192627,0.0006725502105372895,0.0012950013266170054,0.0,0.0007226493049948629
sector_Energía_prop_true_lag1,1.4837625576546997e-05,0.0,38.00672912597656,0.0006711577388086291,0.00027177788651395286,0.0,0.0017416953299119345
sector_Energía_sum_true_lag2,1.5775613519508625e-06,0.0,42.64314575195313,0.0006610198380971257,2.8895882826224888e-05,0.0,0.001954163631465152
emp_lemon_mean_lag1,3.983193497258952e-11,0.0,42.75349581241608,0.0006530737533043265,7.295937646332544e-10,0.0,0.0019592205303192146
tipo_evento_electoral_sum_true_lag1,1.8915000829372586e-06,0.0,41.8228759765625,0.0006504067361134132,3.464623717788195e-05,0.0,0.0019165739711623578
sector_Salud_prop_true,2.760856110839427e-07,0.0,42.24529266357422,0.0006469962109564075,5.057006155749683e-06,0.0,0.0019359316267134727
impacto_commodities_mean_lag2,0.00010145079263310653,0.0,1.7195137023925782,0.0006456842400352075,0.0018582543321872627,0.0,7.879838791836002e-05
impacto_sector_industrial_prop_no_cero_lag3,3.715279430771545e-08,0.0,42.15272827148438,0.0006441234312936599,6.80520468921845e-07,0.0,0.0019316897734120576
ticker_SOL_prop_true_lag1,3.7042251710417417e-09,0.0,41.96718139648438,0.0006410849189863011,6.784956817813129e-08,0.0,0.0019231869073907252
diario_Clarín_prop_true_lag1,5.004244521842338e-05,0.0,21.76457300186157,0.0006380001372520207,0.0009166176843652673,0.0,0.0009973827273907952
menciona_pbi_prop_true,0.0001026933072949987,0.0,0.39162559509277345,0.0006329866180390983,0.0018810132303027011,0.0,1.7946623814593772e-05
ticker_LINK_prop_true_lag2,1.563234400236979e-05,0.0,35.17929382324219,0.0006328199818514397,0.0002863345885300229,0.0,0.0016121253570242963
ticker_BTC_prop_true_lag2,4.5260073943431677e-05,0.0,22.815896224975585,0.0006248601871604552,0.0008290199248088653,0.0,0.0010455606366725002
act_gobierno_nacional_prop_no_cero_lag1,6.146316691229004e-05,0.0,16.170195007324217,0.0006222745749703246,0.00112580881056064,0.0,0.0007410149143503341
cant_sectores_std_lag2,8.959220919297905e-05,0.0,4.844712638854981,0.0006210188823149774,0.0016410429779998741,0.0,0.00022201366894505776
impacto_sector_agroexportador_prop_no_cero_lag1,1.6179505109903402e-06,0.0,39.7589771270752,0.0006172098273543525,2.963568315513841e-05,0.0,0.0018219937989079193
sector_Servicios_prop_true,0.00010104897942468938,0.0,0.0,0.0006169647994048099,0.0018508943982144298,0.0,0.0
actividad_economica_std_lag2,2.32345354795882e-06,0.0,39.25125389099121,0.0006137617107029243,4.2558244337673e-05,0.0,0.0017987268877711
menciona_deuda_prop_true,1.4460414082506645e-05,0.0,34.34628181457519,0.0006129401162735857,0.00026486857733303503,0.0,0.001573951771487722
tipo_actor_principal_municipio_prop_true_lag1,1.1161170348739091e-05,0.0,35.46715774536133,0.0006099179920686784,0.0002044369749562335,0.0,0.0016253170012498017
tc_minorista_spec_centroid_diff1,9.858272974838656e-07,0.0,39.42925186157227,0.0006083136745853483,1.8057205851145252e-05,0.0,0.0018068838179048994
menciona_embi_sum_true_lag3,3.716961316513334e-08,0.0,39.420101928710935,0.0006023817806227928,6.808285366446105e-07,0.0,0.0018064645133317337
score_fuente_mean_lag3,6.138192371736295e-05,0.0,14.839070129394532,0.0006014451723095502,0.0011243206948444821,0.0,0.0006800148220841687
actividad_economica_prop_no_cero_lag3,2.130783577740658e-05,0.0,30.79522838592529,0.000600504251933189,0.00039029146165566115,0.0,0.001411221294143906
expectativa_fin_corto_prop_no_cero_lag2,3.079830956380647e-05,0.0,26.90109724998474,0.0005989651871707535,0.0005641266143475306,0.0,0.00123276894716473
impacto_sector_agroexportador_std_lag3,3.233739054309126e-10,0.0,38.9022403717041,0.0005942463089846865,5.923176597116224e-09,0.0,0.0017827330037774622
menciona_salarios_paritarias_sum_true_lag3,6.594283205206899e-06,0.0,36.1372992515564,0.0005922710278983948,0.00012078619610258833,0.0,0.0016560268875925959
impacto_brasil_std_lag1,1.717423530749329e-05,0.0,31.765362548828126,0.0005900852486182991,0.00031457711008300485,0.0,0.0014556786357718923
diario_Ámbito Financiero_prop_true_lag3,8.463104779821152e-06,0.0,34.8360294342041,0.0005838039893313613,0.00015501703547780176,0.0,0.0015963949325162822
impacto_brasil_std_lag2,1.355478929099263e-08,0.0,38.147378540039064,0.0005827963355136129,2.4828042510190177e-07,0.0,0.0017481407261157368
emp_jp morgan_prop_no_cero_lag3,1.8319558876100928e-05,0.0,30.597198486328125,0.0005792340531083244,0.000335555777946333,0.0,0.0014021463813786402
act_banco_central_de_la_republica_argentina_bcra_std,7.722771361797775e-05,0.0,6.959715843200684,0.000577833559375389,0.0014145649301580035,0.0,0.0003189357479681638
cant_tickers_prop_no_cero_lag3,1.9754689495377064e-05,0.0,29.80537109375,0.0005759009686081396,0.0003618427848913551,0.0,0.0013658601209330637
bonos_soberanos_prop_no_cero_lag1,3.353187829091553e-06,0.0,36.31001787185669,0.0005751205240626742,6.141968582326865e-05,0.0,0.0016639418863647539
menciona_brasil_prop_true,1.62538170316584e-06,0.0,35.68491659164429,0.000555022603678586,2.9771798849210696e-05,0.0,0.0016352960121865472
expectativa_macro_largo_std_lag3,8.52206056833893e-08,0.0,36.23429565429687,0.0005540109370880706,1.5609691712857288e-06,0.0,0.001660471842092926
sector_Política_sum_true_lag2,1.0970052504349902e-05,0.0,31.724448013305665,0.0005515799980516666,0.00020093630676945183,0.0,0.0014538036873855478
expectativa_fin_largo_std_lag1,0.0,0.0,36.035380363464355,0.000550452118471038,0.0,0.0,0.001651356355413114
sector_Gobierno / Sector Público_prop_true_lag3,5.041141420747408e-07,0.0,35.665740966796875,0.0005478836768994819,9.233760171939305e-06,0.0,0.0016344172705265063
menciona_confianza_consumidor_prop_true_lag2,8.246040088124573e-05,0.0,2.76571044921875,0.0005457174703533698,0.001510411039622265,0.0,0.00012674137143784442
emp_binance_mean_lag1,2.60136339136352e-09,0.0,35.6956298828125,0.0005452782026131151,4.7648664600153446e-08,0.0,0.0016357869591747452
sector_Minería_prop_true_lag3,2.8746502357535066e-05,0.0,24.09867172241211,0.0005436297114953392,0.0005265440629360726,0.0,0.001104345071549945
menciona_tipo_cambio_prop_true,8.870035588444125e-05,0.0,0.0,0.0005415690251099017,0.0016247070753297051,0.0,0.0
sector_Infraestructura_prop_true,1.0358518531816686e-08,0.0,35.42153215408325,0.0005411386330365853,1.8973495856659217e-07,0.0,0.0016232261641511896
tipo_actor_principal_empresa_local_prop_true_lag1,7.4807717584723935e-06,0.0,32.42291412353516,0.0005409451366192964,0.00013702383359939438,0.0,0.001485811576258495
diario_Clarín_sum_true_lag1,8.786829404714425e-05,0.0,0.0,0.000536488787115782,0.0016094663613473459,0.0,0.0
menciona_inflacion_prop_true,7.9461660789093e-06,0.0,31.701174926757812,0.0005327618486422804,0.0001455483703692038,0.0,0.0014527371755576376
diario_Clarín_sum_true_lag2,2.7713991585187615e-06,0.0,33.530111694335936,0.0005291043861233993,5.0763176500377886e-05,0.0,0.00153654998186982
impacto_eeuu_prop_no_cero,1.6775787924361297e-07,0.0,34.268667221069336,0.0005244892651734208,3.0727882727380696e-06,0.0,0.0015703950072475242
emp_mercado libre_std,0.0,0.0,34.32681884765625,0.0005243532873659222,0.0,0.0,0.0015730598620977666
menciona_sector_energia_sum_true_lag1,1.5177838292856904e-06,0.0,33.49900407791138,0.0005209751315739019,2.7800949631748015e-05,0.0,0.0015351244450899576
