fecha,merval_apertura,merval_maximo,merval_minimo,merval_cierre,embi_spread_arg,embi_spreads_brz,embi_spread_global,emae_original,emae_desestacionalizado,emae_tendencia_ciclo,tc_minorista,tc_mayorista,rrii,tamar,badlar,tm20,tasa_prestamos_personales,tasa_pf_pesos,tasa_pf_dolares,base_monetaria,circulacion_monetaria,dep_ccorrientes,dep_cahorro,dep_plazo,dep_plazo_fijo,m1,m2,m2_transaccional,dep_dolar_priv_ars,prestamos_privados_pesos_ars,prestamos_privados_dolares_ars,prestamos_privados_ars,inflacion,rem,cer,uva
2017-08-18,22724.48047,23153.6,22654.4,22988.26953,418.302,270.329,327.192,149.2553428,150.414241,150.4598003,17.57,17.28,47992,,20.1875,20.75,37.84,18.81329729,0.44886311,861389,651745,276492,337107,819919,555119,928237,1381725,,1625881.787,1073905,241242.2298,1315147.23,1.4,17.2,78101,19.71
2017-08-22,22967.34961,23091.5,22863.4,22900.17969,417.261,268.744,324.741,149.2553428,150.414241,150.4598003,17.5,17.23,47941,,20,21.0625,37.87,18.72981067,0.419900908,870776,651179,282479,328169,813951,550740,933658,1397471,,1622720.706,1080622,239926.8762,1320548.876,1.4,17.2,78270,19.72
2017-08-23,22900.17969,23279.7,22865.4,23262.38086,416.137,267.592,328.925,149.2553428,150.414241,150.4598003,17.51,17.22,47783,,19.8125,19.875,37.83,18.99466593,0.42440392,873201,650515,283841,327060,816344,551486,934356,1396792,,1622668.409,1086420,240923.2776,1327343.278,1.4,17.2,78312,19.77
2017-08-24,23262.38086,23410.6,23167.1,23403.25,411.68,263.884,322.877,149.2553428,150.414241,150.4598003,17.46,17.18,47908,,20.25,21.1875,37.84,18.74608229,0.41591104,859697,650291,284480,322965,818124,553510,934771,1395518,,1617290.229,1087949,240594.0369,1328543.037,1.4,17.2,78354,19.78
2017-08-25,23392.5,23573.6,23392.5,23504.17969,403.941,263.867,322.12,149.2553428,150.414241,150.4598003,17.49,17.22,49022,,19.8125,20.5625,38.25,18.93647289,0.445294807,847667,650316,279741,325684,820934,554153,930057,1399697,,1620145.545,1091299,239768.8606,1331067.861,1.4,17.2,78396,19.79
2017-08-28,23500.94922,23597.7,23444.4,23505.57031,404.27,265.756,324.865,149.2553428,150.414241,150.4598003,17.49,17.22,49381,,20.1875,20.375,38.66,19.14021598,0.371290782,859171,650592,283372,323332,81739,551602,933964,1408852,,1617024.342,1096767,241464.603,1338231.603,1.4,17.2,78523,19.8
2017-08-29,23482.05078,23482.6,23279.6,23474.74023,403.561,267.649,325.233,149.2553428,150.414241,150.4598003,17.65,17.31,49343,,20.4375,21,38.62,19.27437541,0.390162394,855470,650713,289843,328657,825043,556188,940556,1416237,,1635064.12,1100277,245271.668,1345548.668,1.4,17.2,78565,19.83
2017-08-30,23443.58984,23534,23416.1,23510.49023,395.568,264.809,322.557,149.2553428,150.414241,150.4598003,17.66,17.44,49235,,20.4375,20.75,37.8,19.34709895,0.396689057,847530,650703,291417,340288,824353,555540,942120,1421630,,1651746.439,1105087,248210.3496,1353297.35,1.4,17.2,78608,19.84
2017-08-31,23491.81055,23642.1,23485,23558.08008,402.034,264.97,321.019,149.2553428,150.414241,150.4598003,17.61,17.37,48877,,20.5625,21.5625,37.32,19.22180608,0.415015397,838398,651196,285954,369949,822181,556585,937150,1423476,,1675525.01,1110394,246409.35,1356803.35,1.4,17.2,78650,19.85
2017-09-01,23588.98047,23721.1,23574,23693.82031,397.459,258.844,316.712,146.3865597,151.2457465,150.7319227,17.51,17.24,49433,,19.625,20,40.64,18.88041817,0.397289027,865617,653403,281310,389336,818562,555177,934713,1429901,,1684234.127,1111180,244778.3767,1355958.377,1.9,16.9,78692,19.86
2017-09-04,23657.64062,23751.3,23527.9,23726.19922,,,,146.3865597,151.2457465,150.7319227,17.55,17.24,49477,,19.875,20.375,39.84,18.97031914,0.411737015,868262,656213,280489,380213,810729,551021,936702,1417186,,1675853.16,1110094,244360.71,1354454.71,1.9,16.9,78820,19.87
2017-09-05,23707.76953,24060.6,23706.5,24016.08984,402.553,262.713,321.712,146.3865597,151.2457465,150.7319227,17.54,17.26,51296,,20.5,21.125,39.42,19.02065432,0.399875823,873018,658531,279371,381289,814315,555677,937902,1410238,,1678858.58,1110342,243842.5207,1354184.521,1.9,16.9,78862,19.9
2017-09-06,24025.93945,24246.1,24023.4,24161.80078,402.131,260.471,318.262,146.3865597,151.2457465,150.7319227,17.49,17.22,51317,,20.1875,20.4375,39.85,19.20035519,0.425664651,866696,659459,273935,394484,802382,553421,933394,1421352,,1682510.776,1109855,242313.1359,1352168.136,1.9,16.9,78905,19.92
2017-09-07,24164.84961,24266.1,24148.7,24248.51953,401.81,259.388,319.469,146.3865597,151.2457465,150.7319227,17.49,17.22,51240,,20.5625,22.1875,39.1,19.25355869,0.409777605,860005,661390,271090,388054,804104,554811,932480,1410428,,1674091.496,1111453,242718.217,1354171.217,1.9,16.9,78947,19.93
2017-09-08,24250.25,24262.2,23836.6,24021.82031,399.625,258.18,317.865,146.3865597,151.2457465,150.7319227,17.48,17.21,51274,,20.5625,20.75,39.57,18.47970795,0.439632732,857241,663110,269682,383695,804003,555199,932792,1411458,,1668595.862,1113824,242017.5312,1355841.531,1.9,16.9,78990,19.94
2017-09-11,24018.13086,24235.4,24018.1,24030.83984,394.713,253.001,313.036,146.3865597,151.2457465,150.7319227,17.46,17.2,51078,,19.5,20.0625,39.2,18.96822647,0.395924535,869677,664612,270596,366501,797341,551920,935208,1416686,,1655317.43,1114350,241797.2684,1356147.268,1.9,16.9,79118,19.95
2017-09-12,24066.49023,24066.9,23502.6,23559.66016,394.313,253.668,312.679,146.3865597,151.2457465,150.7319227,17.37,17.11,50890,,20.5625,20.8125,39.9,19.42348681,0.384614502,867844,663962,273881,354325,803515,556780,937843,1412947,,1645556.363,1117928,240738.65,1358666.65,1.9,16.9,79160,19.98
2017-09-13,23529.2207,23873.8,23529.2,23866.0293,384.425,249.953,310.265,146.3865597,151.2457465,150.7319227,17.34,17.06,51043,,20.375,20.625,38.69,19.32284813,0.510000992,867484,663173,276277,348317,801535,556284,939450,1411943,,1640737.452,1118079,238901.4915,1356980.492,1.9,16.9,79203,19.99
2017-09-14,23836.58008,23928.3,23693.1,23708.15039,384.732,249.479,310.778,146.3865597,151.2457465,150.7319227,17.29,17.01,50975,,20.3125,20.6875,39.35,18.92137065,0.427336907,861035,662489,278581,347368,803025,557076,941070,1415788,,1638347.968,1115676,236930.3021,1352606.302,1.9,16.9,79246,20
2017-09-15,23701.71094,23737.2,23601.4,23723.2793,383.067,248.662,309.942,146.3865597,151.2457465,150.7319227,17.27,16.97,51024,,20.3125,20.625,39.61,19.5883324,0.460730907,845236,661758,279139,344801,805887,557443,940897,1398457,,1638983.596,1116860,238371.74,1355231.74,1.9,16.9,79288,20.01
2017-09-18,23715.53906,23975,23609.1,23912.2207,380.289,244.877,308.241,146.3865597,151.2457465,150.7319227,17.36,17.06,50839,,20.5,21.0625,39.01,19.23615979,0.423996488,863510,661148,280515,339399,802579,552190,941663,1410091,,1634521.919,1120274,239514.5994,1359788.599,1.9,16.9,79401,20.02
2017-09-19,23913.91992,24236.3,23913.9,24228.18945,381.474,244.405,310.352,146.3865597,151.2457465,150.7319227,17.42,17.2,51112,,20.5,21.4375,38.76,20.31024693,0.397575769,857500,660030,283966,332875,810322,558017,943996,1400355,,1638579.021,1122387,242031.6759,1364418.676,1.9,16.9,79439,20.05
2017-09-20,24214.61914,24359.2,24189.2,24358.03906,379.985,246.087,310.055,146.3865597,151.2457465,150.7319227,17.42,17.15,51366,,20.875,22.4375,37.73,20.21221511,0.396892561,926112,658860,289687,331957,814808,562017,948547,1424835,,1643491.338,1127019,241430.9157,1368449.916,1.9,16.9,79476,20.06
2017-09-21,24334.82031,24595.4,24334.8,24576.94922,380.769,247.675,313.114,146.3865597,151.2457465,150.7319227,17.56,17.28,51292,,20.625,21.9375,37.67,19.27732559,0.45354327,920080,658433,283526,336434,816928,559417,941959,1409056,,1644883.598,1130273,243221.7645,1373494.765,1.9,16.9,79514,20.07
2017-09-22,24578.69922,25034.7,24577.5,25005.88086,379.087,246.039,311.792,146.3865597,151.2457465,150.7319227,17.59,17.3,51331,,20.5625,20.8125,38.94,19.59716555,0.491752746,893615,658423,278605,333464,817518,560820,937028,1406001,,1637221.7,1134925,245037.2,1379962.2,1.9,16.9,79552,20.08
2017-09-25,24994.48047,25229.2,24928.6,25056.11914,385.619,249.213,316.717,146.3865597,151.2457465,150.7319227,17.76,17.41,51158,,19.9375,20.875,37.27,19.00526545,0.517374598,880117,658855,283266,328985,81577,556119,942121,1405928,,1636835.384,1144489,245758.6179,1390247.618,1.9,16.9,79665,20.09
2017-09-26,25047.17969,25411.7,25047.2,25131.5293,387.332,248.117,314.685,146.3865597,151.2457465,150.7319227,17.85,17.61,50971,,20.625,22.125,38.32,19.23673644,0.436467245,903590,658876,285948,328274,822863,560547,944824,1440615,,1645816.434,1147129,249333.7064,1396462.706,1.9,16.9,79702,20.12
2017-09-27,25166.21094,25295.9,24860.4,25283.33984,389.315,247.825,314.235,146.3865597,151.2457465,150.7319227,17.83,17.57,50889,,20.8125,21.25,37.5,19.27757206,0.428669026,886981,658496,293098,336883,823926,559643,951594,1434287,,1660436.708,1150825,249802.74,1400627.74,1.9,16.9,79740,20.13
2017-09-28,25271.18945,25642.8,25267.1,25624.55078,384.226,244.657,313.597,146.3865597,151.2457465,150.7319227,17.79,17.56,50515,,21.25,22,37.64,19.92008102,0.596815136,875223,660312,294191,350461,830624,561522,954503,1440151,,1677648.553,1153592,250070.5128,1403662.513,1.9,16.9,79778,20.14
2017-09-29,25597.00977,26175.2,25597,26074.33008,376.851,240.485,307.634,146.3865597,151.2457465,150.7319227,17.6,17.32,50237,,21.125,21.5625,36.49,19.48769699,0.444971324,868105,662975,288068,382045,829351,563218,951043,1442077,,1701644.249,1157532,247565.0985,1405097.099,1.9,16.9,79816,20.15
2017-10-02,26078.32031,26383.7,26069.6,26374.50977,376.51,240.177,306.441,149.3859497,151.7527061,150.8290238,17.69,17.35,50646,,20.1875,20.5625,38.15,19.25483172,0.409674046,891638,666623,289514,389604,82019,558493,956137,1447919,,1710225.198,1162103,248398.8525,1410501.853,1.5,17.3,79929,20.16
2017-10-03,26350.75,26690.7,26305.9,26681.86914,373.689,238.842,306.011,149.3859497,151.7527061,150.8290238,17.72,17.43,50655,,21.1875,22.3125,39.19,20.09653466,0.406119136,885708,669671,281752,388386,826124,563200,951423,1419831,,1706664.239,1163360,249886.9654,1413246.965,1.5,17.3,79967,20.18
2017-10-04,26672.9707,26722.1,26216.5,26474.18945,370.907,238.372,304.998,149.3859497,151.7527061,150.8290238,17.64,17.36,50726,,20.5,21.25,39.18,19.76009635,0.452983165,902049,671646,284414,392405,821815,561953,956060,1437551,,1712294.51,1160984,248836.4836,1409820.484,1.5,17.3,80005,20.19
2017-10-05,26476.76953,27036.1,26467.5,27015.49023,367.612,234.916,303.542,149.3859497,151.7527061,150.8290238,17.66,17.34,50847,,20.6875,21.25,37.86,19.47813541,0.41292804,903674,674783,278483,407074,816086,563925,953266,1440828,,1718967.216,1159622,249152.514,1408774.514,1.5,17.3,80043,20.2
2017-10-06,27015.58008,27017.6,26739.7,26815.63086,370.525,236.637,305.231,149.3859497,151.7527061,150.8290238,17.76,17.51,50860,,20.3125,20.1875,39.34,19.46164714,0.428593174,895331,676352,273667,405688,816332,564030,950019,1437394,,1716973.811,1160165,251573.0822,1411738.082,1.5,17.3,80081,20.21
2017-10-09,26797.78906,26898.4,26702.3,26769.88086,,,,149.3859497,151.7527061,150.8290238,17.77,17.47,50892,,20.5,21.875,38.88,19.40984176,0.369830505,896488,678201,274525,388097,812407,561241,952726,1414916,,1700407.19,1161072,250956.55,1412028.55,1.5,17.3,80195,20.22
2017-10-10,26765.96094,27138.2,26766,27100.30078,371.56,241.105,307.492,149.3859497,151.7527061,150.8290238,17.73,17.44,51077,,21.125,21.3125,38.82,20.04738406,0.497646355,886368,678735,275268,374516,814548,564306,954003,1407737,,1690315.375,1164410,250805.7075,1415215.708,1.5,17.3,80233,20.22
2017-10-11,27097.25977,27368.6,26780.6,26933.46094,367.214,240.369,307.096,149.3859497,151.7527061,150.8290238,17.72,17.43,50943,,19.625,19.6875,38.12,19.00644266,0.410094871,888141,678904,285297,369531,813796,563771,964201,1421781,,1693396.437,1164010,250259.7384,1414269.738,1.5,17.3,80271,20.26
2017-10-12,26889.78906,27080.3,26868.2,27075.07031,362.956,238.515,306.688,149.3859497,151.7527061,150.8290238,17.73,17.43,51913,,20.4375,20,39.03,19.84217715,0.423866285,889324,679474,285492,369237,818664,565063,964966,1430422,,1691449.94,1163613,250564.3224,1414177.322,1.5,17.3,80309,20.27
2017-10-13,27059.51953,27241.4,27027.7,27185.08984,357.54,238.02,309.618,149.3859497,151.7527061,150.8290238,17.65,17.36,52852,,21.125,21.6875,39.14,19.92594022,0.525621294,881027,679375,283002,364385,819081,565357,962377,1421389,,1682065.284,1163655,249824.79,1413479.79,1.5,17.3,80347,20.28
2017-10-17,27140.80078,27145.7,26475.8,26622.40039,352.618,233.653,307.167,149.3859497,151.7527061,150.8290238,17.64,17.38,52591,,20.625,21.125,37.87,18.79660087,0.447924004,873237,678228,287341,347058,812177,559581,965569,1404472,,1668904.816,1170123,249479.8515,1419602.852,1.5,17.3,80522,20.32
2017-10-18,26622.43945,26629.5,26103.1,26249.16016,351.586,229.957,303.204,149.3859497,151.7527061,150.8290238,17.63,17.33,52456,,21,21.9375,38.77,19.66306672,0.433623258,913086,677383,290351,347579,816494,561732,967734,1404534,,1673090.075,1173785,249064.2,1422849.2,1.5,17.3,80572,20.33
2017-10-19,26213.15039,26834.5,26205.1,26831.00977,359.26,229.823,304.596,149.3859497,151.7527061,150.8290238,17.72,17.4,52501,,20.8125,21.8125,38.88,19.63276846,0.444770658,892574,676430,294079,343130,821712,564172,970509,1410694,,1674285.475,1173725,250648.2075,1424373.208,1.5,17.3,80621,20.35
2017-10-20,26804.55078,27186.1,26804,27030.25977,358.03,226.871,303.668,149.3859497,151.7527061,150.8290238,17.74,17.47,51942,,21.3125,21.75,37.95,19.63543976,0.433462697,888043,675485,287010,338545,83695,569384,962495,1403724,,1669519.672,1179271,251442.632,1430713.632,1.5,17.3,80671,20.36
2017-10-23,26978.98047,27912.7,26979,27806.16016,350.781,227.824,306.193,149.3859497,151.7527061,150.8290238,17.67,17.32,51986,,20.8125,21.5625,38.59,19.86096708,0.461148788,891574,674999,290027,329663,829324,563965,965026,1406986,,1657418.192,1184822,248341.2129,1433163.213,1.5,17.3,80821,20.37
2017-10-24,27782.59961,28047,27725,28026.19922,356.849,229.094,304.313,149.3859497,151.7527061,150.8290238,17.77,17.5,51921,,21.4375,22.625,38.05,20.09332778,0.456784678,885290,674124,290308,327649,835757,568342,964432,1408759,,1662590.75,1191559,251770.545,1443329.545,1.5,17.3,80870,20.41
2017-10-25,28009.53906,28062.9,27413.2,27892.49023,358.108,228.825,304.326,149.3859497,151.7527061,150.8290238,17.76,17.45,51884,,20.5625,21.25,37.92,20.80196051,0.442926753,874105,673531,292507,332641,834184,567355,966038,1418953,,1667025.475,1195622,251463.7612,1447085.761,1.5,17.3,80920,20.42
2017-10-26,27878.24023,28100.7,27814.5,27844.21094,369.171,234.693,307.534,149.3859497,151.7527061,150.8290238,17.9,17.53,51864,,20.9375,21.9375,38.01,19.9799497,0.409456877,869971,673546,294413,337864,835879,569494,967959,1424520,,1675864.964,1199759,253390.1832,1453149.183,1.5,17.3,80970,20.44
2017-10-27,27828.65039,27983.4,27452.2,27489.5,363.468,232.506,305.532,149.3859497,151.7527061,150.8290238,17.93,17.68,51903,,21,20.9375,38.45,20.04136811,0.441572195,895482,674276,293797,346002,847081,570801,968073,1447553,,1689196.725,1202511,255475.23,1457986.23,1.5,17.3,81020,20.45
2017-10-30,27479.39062,27557.9,27293.2,27428.23047,353.063,233.164,305.789,149.3859497,151.7527061,150.8290238,17.96,17.66,51995,,21.5,22.1875,37.05,20.38806725,0.497997678,881242,676993,302117,353464,841,566297,979110,1455333,,1705933.93,1208235,254908.0008,1463143.001,1.5,17.3,81170,20.46
2017-10-31,27405.83008,27992,27376.2,27921.76953,361.407,236.608,306.685,149.3859497,151.7527061,150.8290238,17.93,17.67,51810,,21.8125,22.25,36.59,19.6960838,0.624791604,870104,679168,293677,385080,849512,571347,972845,1453672,,1734326.915,1212163,255703.711,1467866.711,1.5,17.3,81220,20.5
2017-11-01,27935.2793,28357.5,27923.3,28001.44922,365.19,237.29,305.819,151.9260429,152.5457345,150.7311955,17.93,17.65,52124,,20.4375,21,39.19,19.88641621,0.417478836,906649,682348,291300,394623,844586,570101,973648,1459560,,1738966.837,1212834,255030.94,1467864.94,1.4,17.5,81270,20.51
2017-11-02,27979.83008,28200.4,27661.8,27963.63086,361.486,237.871,305.943,151.9260429,152.5457345,150.7311955,17.83,17.57,52210,,22.0625,23,38.98,20.72343175,0.46205255,919768,686524,291730,393882,844372,572012,978254,1462593,,1741223.895,1211743,253776.0253,1465519.025,1.4,17.5,81321,20.52
2017-11-03,27944.44922,28034.5,27709.1,27985.44922,368.184,242.047,316.697,151.9260429,152.5457345,150.7311955,17.89,17.56,52066,,21.6875,22.0625,40,20.8118707,0.451394728,917840,689949,282908,416330,841939,573296,972857,1462906,,1756367.701,1212485,253890.511,1466375.511,1.4,17.5,81371,20.54
2017-11-07,27978.33008,28545.2,27978.3,28133.17969,383.911,246.639,328.57,151.9260429,152.5457345,150.7311955,17.93,17.67,51563,,21.125,21.25,39.62,20.4550324,0.428304624,917895,691379,289489,396612,831141,567566,980868,1449482,,1747252.02,1218985,254717.3745,1473702.375,1.4,17.5,81572,20.55
2017-11-08,28120.2207,28345.3,27997.4,28116.67969,382.56,246.579,328.167,151.9260429,152.5457345,150.7311955,17.83,17.56,51599,,21.875,23.1875,38.4,20.6651303,0.458498468,915529,691456,286943,390467,832437,569857,978399,1443076,,1734654.008,1220754,253337.1675,1474091.168,1.4,17.5,81622,20.6
2017-11-09,28081.57031,28374.5,27921.2,27944.00977,385.782,248.915,329.792,151.9260429,152.5457345,150.7311955,17.8,17.54,54748,,21.4375,21.5625,39.02,21.44006608,0.435615892,918735,691310,290537,385196,831084,572020,981847,1459773,,1733971.319,1215401,252357.43,1467758.43,1.4,17.5,81672,20.61
2017-11-10,27951.53906,28086.2,27047.2,27115.55078,380.994,245.829,323.916,151.9260429,152.5457345,150.7311955,17.79,17.52,54730,,21.625,22.3125,40.21,20.76128251,0.427636413,912694,691071,288783,381102,835926,572655,979854,1453109,,1727862.663,1215144,253173.3732,1468317.373,1.4,17.5,81723,20.62
2017-11-13,27080.55078,27217.3,26565.2,26745.26953,379.675,244.934,321.872,151.9260429,152.5457345,150.7311955,17.8,17.54,54750,,22.0625,22.625,39.39,20.9001806,0.524325879,905592,691048,292565,368793,831542,569118,983613,1446674,,1718942.83,1219804,253615.7554,1473419.755,1.4,17.5,81874,20.64
2017-11-14,26714.90039,26741.7,25394.5,25709.30078,380.546,248.842,325.125,151.9260429,152.5457345,150.7311955,17.75,17.49,54746,,21.625,22.125,39.53,21.17305944,0.431666911,898104,690335,294930,366786,840313,575354,985265,1451649,,1720957.857,1222398,253794.4878,1476192.488,1.4,17.5,81925,20.68
2017-11-15,25611.00977,26543.8,25194.3,26328.94922,387.901,253.288,327.544,151.9260429,152.5457345,150.7311955,17.79,17.53,54653,,21.9375,22,39.42,20.95356742,0.492332508,932528,689480,301929,369983,847605,580242,991409,1451995,,1733530.458,1225263,255080.3425,1480343.343,1.4,17.5,81975,20.69
2017-11-16,26312.67969,27289.1,26312.7,27244.51953,372.834,244.817,321.579,151.9260429,152.5457345,150.7311955,17.78,17.49,54571,,21.6875,21.8125,38.4,21.13349486,0.47980836,900986,689065,298361,364682,847955,579264,987426,1436971,,1722820.213,1226023,254942.9766,1480965.977,1.4,17.5,82017,20.7
2017-11-17,27267.30078,27638.4,26953.5,27131.57031,366.01,240.871,320.79,151.9260429,152.5457345,150.7311955,17.77,17.49,54503,,22,22.3125,39.74,20.94531153,0.456009441,884329,688598,294830,358774,856514,582337,983428,1419088,,1716545.229,1228377,254571.3786,1482948.379,1.4,17.5,82058,20.71
2017-11-21,27128.5,27352.6,27124.1,27274.42969,363.448,240.097,320.252,151.9260429,152.5457345,150.7311955,17.78,17.51,54599,,22.0625,23.125,39.52,21.07346501,0.462607245,893222,688141,300078,346070,850502,577904,988219,1430505,,1711588.062,1236374,256524.43,1492898.43,1.4,17.5,82224,20.72
2017-11-22,27266.05078,27615.5,27266.1,27326.33984,363.116,239.277,320.973,151.9260429,152.5457345,150.7311955,17.73,17.47,55004,,21.875,22.375,39.47,19.71871294,0.510171333,901952,687576,300052,341999,856539,579906,987628,1442853,,1714243.685,1244540,256104.0864,1500644.086,1.4,17.5,82266,20.76
2017-11-23,27327.9707,27590.7,27083.7,27331.49023,,,,151.9260429,152.5457345,150.7311955,17.71,17.42,54928,,22.3125,22.875,39.25,21.2623835,0.417544419,905977,686408,306927,336917,858438,583594,993335,1443839,,1714599.342,1248567,255005.9552,1503572.955,1.4,17.5,82308,20.77
2017-11-24,27293.31055,27605.8,27289.8,27463.26953,362.738,236.513,318.573,151.9260429,152.5457345,150.7311955,17.66,17.37,54968,,21.375,21.5,39.33,20.95687969,0.449052995,920645,686350,300359,342464,864601,584569,986709,1462577,,1712544.945,1253707,255465.279,1509172.279,1.4,17.5,82349,20.79
2017-11-27,27464.7793,27657.3,27123.3,27136.09961,360.531,235.949,316.773,151.9260429,152.5457345,150.7311955,17.61,17.33,54919,,21.625,21.5,39.52,20.64401908,0.42315961,902242,686514,305301,338110,854698,582188,991815,1475911,,1705416.95,1257749,255257.5388,1513006.539,1.4,17.5,82474,20.8
2017-11-28,27122.34961,27259.5,26850.2,26915.00977,355.98,232.854,314.931,151.9260429,152.5457345,150.7311955,17.63,17.33,54764,,22.0625,22,39.25,21.63456525,0.486917336,890630,687271,308669,343559,866988,586582,995940,1475719,,1719312.351,1263135,254951.9277,1518086.928,1.4,17.5,82516,20.83
2017-11-29,26912.15039,27046.8,26768.2,26905.0293,358.453,233.133,315.07,151.9260429,152.5457345,150.7311955,17.7,17.42,54662,,22.4375,22.6875,39.1,21.4632953,0.500283475,895668,689164,313884,362337,865936,586831,1003048,1488129,,1749881.512,1268354,253990.9643,1522344.964,1.4,17.5,82558,20.84
2017-11-30,26902.88086,27125.7,26720.5,26943.25977,356.646,234.363,313.402,151.9260429,152.5457345,150.7311955,17.63,17.38,54563,,23.0625,23.6875,38.56,21.88736373,0.405012885,880313,693108,308003,395560,866837,589418,1001111,1490868,,1780409.098,1271561,257221.062,1528782.062,1.4,17.5,82600,20.85
2017-12-01,26905.25977,27158.9,26894.7,26974.2207,358.767,238.303,317.045,146.7833849,152.2219186,150.4309331,17.55,17.26,54905,,21.125,21.75,40.17,20.85209153,0.426602706,931301,699509,297166,411990,864829,588439,996675,1495561,,1780042.82,1274838,255620.6,1530458.6,3.1,17.4,82641,20.86
2017-12-04,26941.63086,27130.3,26806.8,26864.66992,355.139,236.033,315.778,146.7833849,152.2219186,150.4309331,17.61,17.26,54849,,22.5625,23.75,40.17,21.27283796,0.485678251,932681,705964,303801,400318,85261,583872,1009765,1490827,,1778398.814,1276694,254665.8432,1531359.843,3.1,17.4,82767,20.87
2017-12-05,26834.30078,26933.8,26379.5,26507.24023,355.806,229.278,315.21,146.7833849,152.2219186,150.4309331,17.63,17.35,54749,,23.0625,24.125,39.5,22.05756163,0.639609188,937979,712216,303338,403520,857056,588601,1015554,1490236,,1784382.301,1280983,255289.6769,1536272.677,3.1,17.4,82809,20.9
2017-12-06,26483,26616.6,26171.7,26503.93945,362.828,232.025,316.99,146.7833849,152.2219186,150.4309331,17.6,17.29,54816,,23,24,39.14,20.90284875,0.463484564,937721,718894,300531,415166,85441,593094,1019425,1501381,,1793825.243,1279849,254867.7328,1534716.733,3.1,17.4,82851,20.91
2017-12-07,26470.44922,26874.8,26341.8,26864.03906,364.812,234.919,315.614,146.7833849,152.2219186,150.4309331,17.6,17.31,55163,,22.125,22.125,39.27,21.62654182,0.467477053,947103,724056,292776,414836,852046,591431,1016832,1500114,,1786810.615,1279875,255260.55,1535135.55,3.1,17.4,82893,20.92
2017-12-11,26841.5,27342,26841.5,27304.38086,365.656,231.742,315.151,146.7833849,152.2219186,150.4309331,17.56,17.27,55300,,21.5625,21.9375,39.99,21.18282495,0.484214057,948193,726679,300085,394144,829537,578818,1026764,1508930,,1768434.725,1279495,255004.3902,1534499.39,3.1,17.4,83061,20.93
2017-12-12,27307.06055,27586.4,27284.4,27409.55078,364.483,232.351,314.351,146.7833849,152.2219186,150.4309331,17.66,17.26,55308,,22.5,23.125,40.35,21.48095273,0.567941783,954030,729458,306345,388860,840988,585137,1035803,1540422,,1772052.462,1283577,255810.543,1539387.543,3.1,17.4,83103,20.98
2017-12-13,27341.58008,27569.2,27004.6,27076.73047,363.399,235.635,317.268,146.7833849,152.2219186,150.4309331,17.64,17.32,55417,,22.625,23.1875,40.59,21.98712381,0.514182031,964194,732175,310273,385111,841194,583567,1042448,1553017,,1771232.715,1281684,256521.725,1538205.725,3.1,17.4,83145,20.99
2017-12-14,27034.57031,27371.5,26854.4,27225.49023,361.159,237.96,316.887,146.7833849,152.2219186,150.4309331,17.7,17.36,55502,,23.4375,26.1875,40.71,22.35150529,0.517314369,961114,735095,315068,387920,839,583190,1050163,1559709,,1782622.384,1284984,256514.6693,1541498.669,3.1,17.4,83187,21
2017-12-15,27139.09961,27450.5,26946.6,27063.66016,360.977,236.084,315.191,146.7833849,152.2219186,150.4309331,17.81,17.55,55997,,22.6875,23.0625,40.56,22.33380534,0.585700428,993396,735482,310613,407535,845868,588455,1046095,1629622,,1807161.036,1284502,259203.5056,1543705.506,3.1,17.4,83229,21.01
2017-12-18,27021.93945,27354.8,27021.9,27174.16016,355.409,231.344,310.77,146.7833849,152.2219186,150.4309331,17.87,17.56,55906,,22.5,23.3125,40.31,21.52616174,0.495112787,991376,738364,313135,418025,824586,574405,1051499,1628952,,1815260.815,1292440,259581.3118,1552021.312,3.1,17.4,83344,21.02
2017-12-19,27137.32031,27934.4,27128.3,27709.23047,350.095,227.843,306.468,146.7833849,152.2219186,150.4309331,17.95,17.57,55932,,22.1875,20.75,39.24,22.49795826,0.505866897,988201,740866,309018,436241,82822,577762,1049884,1623049,,1834017.337,1295075,259798.182,1554873.182,3.1,17.4,83382,21.05
2017-12-20,27706.71094,28123.2,27706.7,28083.91992,346.206,224.411,305.181,146.7833849,152.2219186,150.4309331,18.02,17.78,56086,,23.375,23.875,40.19,22.5355495,0.511829398,1076940,744597,318459,450081,837679,584059,1063056,1670674,,1867618.818,1294145,262035.6496,1556180.65,3.1,17.4,83420,21.06
2017-12-21,28068.96094,28559.6,28069,28494.00977,346.863,226.311,307.642,146.7833849,152.2219186,150.4309331,18.22,17.87,56224,,22.25,21.625,39.73,22.23839542,0.484599645,1035387,755451,313414,459244,85627,589834,1068865,1671127,,1880705.71,1299197,264064.99,1563261.99,3.1,17.4,83459,21.07
2017-12-22,28480.71094,29020.1,28480.7,28943.10938,346.649,227.736,308.022,146.7833849,152.2219186,150.4309331,18.33,18.01,56415,,22.5625,23.375,40.48,21.91214068,0.509840846,1032122,765120,308471,462227,859335,592653,1073591,1698046,,1886088.826,1304117,266757.9588,1570874.959,3.1,17.4,83497,21.08
